code,office,borough,address,latitude,longitude,install_date,LCD,QR,type
1320,LG베스트샵 종암점,성북구,서울특별시 성북구 종암로 88,37.59827,127.035027,02/05/2017,10,,LCD
1321,국민은행 종암동지점 앞,성북구,서울특별시 성북구 종암로3길 37-2,37.593288,127.036667,11/05/2017,14,,LCD
1322,래미안라센트아파트 103동 앞,성북구,서울특별시 성북구 종암로3길 37-2,37.598068,127.039276,26/04/2017,10,,LCD
1323,월곡역 입구 육교 밑,성북구,서울특별시 성북구 월곡로 지하 107,37.600433,127.040207,26/04/2017,10,,LCD
1325,상월곡역 4번출구,성북구,서울특별시 성북구 화랑로 148,37.605808,127.047737,26/04/2017,10,,LCD
1326,상월곡역 1번출구,성북구,서울특별시 성북구 화랑로 지하 157,37.606068,127.047318,26/04/2017,10,,LCD
1327,상월곡역 3번출구,성북구,서울특별시 성북구 화랑로 지하 157,37.607342,127.050682,26/04/2017,10,,LCD
1328,월곡역 3번출구,성북구,서울특별시 성북구 월곡로 지하 107,37.602627,127.041634,27/06/2017,10,,LCD
1332,석계역 5번출구 건너편,성북구,서울특별시 노원구 화랑로 지하 347-1,37.613556,127.066093,26/04/2017,10,,LCD
1333,석관초등학교 앞,성북구,서울특별시 성북구 돌곶이로22길 21,37.610523,127.059799,26/04/2017,15,,LCD
1334,석관동주민센터 앞,성북구,서울특별시 성북구 화랑로 296,37.612999,127.06131,26/04/2017,10,,LCD
1336,성북3교 위,성북구,서울특별시 성북구 보문로 192,37.591251,127.014008,13/11/2017,20,,LCD
1337,돈암성당 옆,성북구,서울특별시 성북구 인촌로7길 120,37.590382,127.017136,13/11/2017,10,,LCD
1338,용문2교 옆,성북구,서울특별시 성북구 인촌로7길 24,37.586899,127.020752,13/11/2017,15,,LCD
1339,삼성전자서비스 성북센터,성북구,서울특별시 성북구 월계로 28,37.610569,127.033508,13/11/2017,9,,LCD
1340,광운초등학교 앞,성북구,서울특별시 성북구 한천로 693,37.61956,127.053802,13/11/2017,11,,LCD
1342,성북쉼터 앞,성북구,서울특별시 성북구 성북로21길 32,37.592617,126.997932,13/11/2017,15,,LCD
1343,한성대7번출구 앞,성북구,서울특별시 성북구 동소문로 11,37.589249,127.007378,13/11/2017,10,,LCD
1344,아리랑시네센터 앞,성북구,서울특별시 성북구 아리랑로 82,37.600288,127.013702,13/11/2017,10,,LCD
1346,길음8골어린이공원 옆,성북구,서울특별시 성북구 길음로13길 22,37.608978,127.020248,13/11/2017,15,,LCD
1347,길음래미안아파트817동 상가 앞,성북구,서울특별시 성북구 길음로 33,37.607105,127.0215,13/11/2017,20,,LCD
1348,성북제일새마을금고 본점 앞,성북구,서울특별시 성북구 길음로 20,37.604752,127.022758,13/11/2017,12,,LCD
1349,월계2교 버스정류장 앞,성북구,서울특별시 성북구 한천로101길 18,37.623829,127.050201,13/11/2017,10,,LCD
1351,안암2교 옆,성북구,서울특별시 성북구 안암로 17,37.579449,127.024193,13/11/2017,8,,LCD
1352,e 편한세상 보문아파트 내,성북구,서울특별시 성북구 낙산길 255,37.583881,127.017097,13/11/2017,8,,LCD
1353,금호어울림센터힐 내,성북구,서울특별시 성북구 동소문로34길 73,37.60083,127.023552,13/11/2017,8,,LCD
1354,고려대학교 2번출구,성북구,서울특별시 성북구 종암로 지하 1,37.590714,127.036194,28/11/2017,18,,LCD
1355,보문2교,성북구,서울특별시 성북구 보문로30길 29,37.588699,127.018913,22/12/2017,20,,LCD
1357,북한산보국문역,성북구,서울특별시 성북구 보국문로 91,37.612072,127.008133,26/02/2018,20,,LCD
1358,정릉도서관 앞,성북구,서울특별시 성북구 보국문로 7-10,37.60479,127.010582,26/02/2018,7,,LCD
1359,장위뉴타운 꿈에 숲 코오롱 하늘채 앞,성북구,서울특별시 성북구 월계로 172,37.619801,127.045097,26/02/2018,20,,LCD
1360,정릉역,성북구,서울특별시 성북구 정릉로 272,37.603096,127.013504,26/02/2018,10,,LCD
1361,홍익중고 입구,성북구,서울특별시 성북구 성북로14가길 23,37.592842,127.002121,26/02/2018,20,,LCD
1362,보문역6번출구 앞,성북구,보문로 12,37.585098,127.019676,02/11/2018,10,,LCD
1363,보문4교 인근,성북구,성북구 안암동3가 86-1,37.583752,127.02195,04/11/2018,15,,LCD
1364,성북동 치안센터 앞,성북구,성북로 25,37.590172,127.004089,02/11/2018,10,,LCD
1365,선잠단지 앞,성북구,성북로 102,37.593361,126.999092,27/10/2018,15,,LCD
1366,일신초등학교 옆,성북구,월곡로 74,37.59972,127.040382,26/10/2018,10,,LCD
1367,길음문화복합미디어센터,성북구,길음로7길 20,37.603512,127.02256,02/11/2018,15,,LCD
1368,성신여대입구 교차로,성북구,보문로 34길 87,37.59148,127.020103,02/11/2018,10,,LCD
1369,미아사거리,성북구,성북구 길음동 15-3,37.609131,127.030029,26/10/2018,15,,LCD
1370,복자사랑 피정의 집,성북구,성북로 132-4,37.59454,126.995209,27/10/2018,20,,LCD
1372,KEB은행 고대점,성북구,인촌로 113,37.586445,127.031601,24/10/2018,15,,LCD
1373,성북구보건소 건너편,성북구,화랑로 63,37.602291,127.038979,24/09/2020,,8,QR
1375,생명의 전화 종합복지관 앞 교차로,성북구,하월곡동 96-1,37.603909,127.037376,27/12/2018,20,,LCD
1376,한국과학기술연구원 중문,성북구,서울특별시 성북구 화랑로14길 5,37.600239,127.04538,21/05/2019,7,,LCD
1377,한국과학기술연구원 북문,성북구,서울특별시 성북구 화랑로14길 5,37.603958,127.045341,21/05/2019,10,,LCD
1379,길음뉴타운푸르지오아파트 3단지,성북구,성북구 길음동,37.60936,127.018173,26/03/2020,,15,QR
1380,월곡역 5번출구 앞,성북구,하월곡동 226-8(도로),37.601086,127.041237,30/03/2020,,10,QR
1381,석계역 4번출구 뒤,성북구,성북구 석관동 375-42,37.614784,127.067001,25/03/2020,,10,QR
1382,월곡래미안아파트 입구,성북구,성북구 하월곡동 225-5(공),,,26/03/2020,,10,QR
1384,성신여대입구역 5번출구,성북구,성북구 동선동 133-2 앞,37.592827,127.016289,28/03/2020,,10,QR
1385,성신여대입구역 3번출구 앞,성북구,성북구 동소문동5가 65-16,37.592365,127.016289,17/06/2020,,10,QR
1386,동선고가차도 초입,성북구,"성북구 동선동1가 118-2(도로)
 (동선동1가 120-1 건물 옆)",37.594158,127.018967,28/03/2020,,10,QR
1388,커핀그루나루,성북구,성북구 동소문동3가 65-3,37.590881,127.011704,28/03/2020,,10,QR
1390,석관래미안아트리치,성북구,석관동 323-15앞,37.606461,127.061623,05/05/2020,,10,QR
1391,성북청소년센터,성북구,성북구 장위동 135-4,37.617073,127.056244,24/03/2020,,20,QR
1392,돈암삼성풍림아파트,성북구,성북구 돈암동 632-6도,37.597099,127.022629,27/03/2020,,10,QR
1393,미아 구름다리,성북구,돈암동 51-30,37.597778,127.021507,05/05/2020,,10,QR
1394,길음뉴타운 래미안9단지,성북구,성북구 길음동 1286-12,37.602417,127.019714,27/03/2020,,10,QR
1395,레미안장위포레카운티(102동),성북구,성북구 장위동 143-1,37.618179,127.051834,25/03/2020,,20,QR
1396,레미안장위퍼스트하이(513동),성북구,성북구 장위동 201-6,37.618443,127.051453,25/03/2020,,20,QR
1501,"미아역 3번,4번 출구 사이",강북구,서울특별시 강북구 도봉로 196,37.62608,127.026482,03/08/2017,9,,LCD
1503,이디야 커피 수유역점 앞,강북구,서울특별시 강북구 도봉로 355,37.639278,127.026756,11/05/2017,12,,LCD
1504,다이소 삼양시장점,강북구,서울특별시 강북구 삼양로 234,37.624157,127.018623,11/05/2017,10,,LCD
1506,강북문화예술회관,강북구,서울특별시 강북구 삼각산로 85,37.640327,127.013359,11/05/2017,20,,LCD
1509,서울북부수도사업소,강북구,서울특별시 강북구 한천로 935,37.634377,127.035751,22/06/2017,10,,LCD
1510,번동주공5단지 관리사무소 앞,강북구,서울특별시 강북구 오현로25마길 27,37.633717,127.035515,22/06/2017,10,,LCD
1511,번동 금호어울림아파트102동앞,강북구,서울특별시 강북구 오현로31길 85-7,37.631123,127.036034,22/06/2017,9,,LCD
1512,강북중학교 앞,강북구,서울특별시 강북구 한천로150길 67,37.644737,127.026566,22/06/2017,20,,LCD
1513,강북구청 뒷편,강북구,서울특별시 강북구 도봉로89길 13,37.639648,127.025124,22/06/2017,20,,LCD
1514,강북구청 사거리 버스정류소 앞,강북구,서울특별시 강북구 한천로 1009,37.638805,127.028358,11/05/2017,10,,LCD
1515,송천동 주민센터,강북구,서울특별시 강북구 솔샘로 284,37.618286,127.024048,11/05/2017,10,,LCD
1516,우이초등학교 후문 옆,강북구,서울특별시 강북구 삼양로99길 33,37.638706,127.015907,11/05/2017,10,,LCD
1518,SK telecom(수유직영점) 앞,강북구,서울특별시 강북구 삼양로 439,37.643085,127.016167,11/05/2017,10,,LCD
1519,세븐일레븐 수유장미원점 앞,강북구,서울특별시 강북구 삼양로 474,37.645451,127.015617,11/05/2017,10,,LCD
1520,성실교회,강북구,서울특별시 강북구 노해로 50,37.639862,127.022789,25/01/2021,,10,QR
1522,월드전기조명인테리어(우이동),강북구,서울특별시 도봉구 삼양로 574,37.654472,127.012756,22/06/2017,10,,LCD
1525,미아동 복합청사,강북구,서울특별시 강북구 솔매로49길 14,37.62714,127.026695,11/05/2017,10,,LCD
1526,수유동 채선당앞,강북구,서울특별시 강북구 수유동 140,37.641739,127.024628,01/11/2017,8,,LCD
1527,미아역 1번 출구 뒤,강북구,서울특별시 강북구 미아동 194-1,37.627335,127.026054,01/11/2017,10,,LCD
1528,삼각산동 주민센터,강북구,서울특별시 미아동 813-8,37.615036,127.020699,01/11/2017,10,,LCD
1529,미아동 한국전력공사,강북구,서울특별시 미아동 194-1,37.63018,127.02491,01/11/2017,15,,LCD
1530,광산사거리,강북구,서울특별시 강북구 노해로 87 ,37.643551,127.022346,01/11/2017,10,,LCD
1531,미아사거리 1번 출구,강북구,서울특별시 강북구 미아동 66-1,37.613956,127.030251,01/11/2017,10,,LCD
1532,번3동 주민센터 교차로,강북구,서울특별시 강북구 번동 2-2,37.626354,127.047447,01/11/2017,10,,LCD
1533,"번동 주공3, 4단지 교차로",강북구,서울특별시 강북구 번동 254,37.629917,127.040916,01/11/2017,10,,LCD
1534,북서울 꿈의 숲 동문,강북구,서울특별시 강북구 번동 105,37.619637,127.044533,01/11/2017,20,,LCD
1535,효성인텔리안 앞,강북구,서울특별시 수유동 230-7,37.636292,127.023376,01/11/2017,10,,LCD
1536,번동 두산위브 101동 옆,강북구,서울특별시 번동 386-17,37.636261,127.032173,01/11/2017,20,,LCD
1537,북한산 우이역,강북구,서울특별시 강북구 삼양로 670,37.663666,127.012428,26/02/2018,10,,LCD
1538,솔밭공원역,강북구,서울특별시 강북구 삼양로 595,37.656158,127.013138,26/02/2018,8,,LCD
1539,4.19민주묘지역,강북구,서울특별시 강북구 삼양로 519,37.649673,127.013451,26/02/2018,9,,LCD
1540,가오리역,강북구,서울특별시 강북구 삼양로 426,37.64167,127.016884,26/02/2018,10,,LCD
1541,삼양역,강북구,서울특별시 강북구 삼양로 263,37.62653,127.018059,26/02/2018,10,,LCD
1542,삼양사거리역,강북구,서울특별시 강북구 삼양로 197,37.621552,127.02037,26/02/2018,10,,LCD
1543,수유1동 주민센터,강북구,서울특별시 강북구 삼양로 299,37.630188,127.017738,26/02/2018,10,,LCD
1545,솔샘역 2번 출구,강북구,서울특별시 강북구 솔샘로 195,37.62038,127.01368,27/07/2018,10,,LCD
1546,송천동우체국,강북구,강북구 미아동 861-1,37.615459,127.029701,25/10/2018,10,,LCD
1547,꿈의숲 롯데캐슬,강북구,강북구 미아동 1-46,37.618641,127.03624,14/12/2018,15,,LCD
1548,북서울 꿈의숲 서문,강북구,강북구 번동 123,37.622688,127.037811,14/12/2018,15,,LCD
1550,삼각산아이원아파트(105동 옆),강북구,강북구 삼양로 19길 113,37.615223,127.018509,21/07/2020,,10,QR
1551,4.19탑 앞,강북구,수유동 567-69,37.646862,127.008812,25/03/2020,,8,QR
1552,강북구청사거리(던킨도너츠 앞),강북구,강북구 번동 418-1,37.639202,127.027237,25/03/2020,,8,QR
1553,예수그리스도후기성도교회 앞,강북구,강북구 번동 433-1,37.635204,127.033966,26/03/2020,,15,QR
1554,번동사거리,강북구,강북구 번동 430-76,37.635391,127.034554,25/03/2020,,10,QR
1557,신창교,강북구,강북구 번동 612-3,37.632381,127.039307,27/03/2020,,10,QR
1558,강북문화정보도서관,강북구,강북구 번동 139-5,37.625526,127.037323,26/03/2020,,15,QR
1560,도봉세무서 앞,강북구,강북구 도봉로 117,37.619808,127.028526,27/03/2020,,10,QR
1564,4.19민주묘지역 1번출구,강북구,우이동72-229,37.649597,127.013847,25/03/2020,,7,QR
1565,대한병원앞,강북구,수유동45-7,37.635612,127.022995,25/03/2020,,15,QR
1568,4.19민주묘지 입구사거리,강북구,강북구 삼양료 504,37.647934,127.014572,25/03/2020,,10,QR
1569,수유역2번출구,강북구,강북구 수유동,37.63797,127.025902,28/03/2020,,10,QR
1571,북서울 꿈의숲 입구,강북구,번3동 139-4,,,08/05/2020,,20,QR
1572,우이산 입구,강북구,우이동 207-14,,,08/05/2020,,20,QR
1573,현대성우아파트 옆,강북구,미아동 670-33,,,05/05/2020,,10,QR
1574,송중초등학교 옆,강북구,미아동 98-42,,,05/05/2020,,8,QR
3703,신성교회 앞,강북구,서울 강북구 미아동 458-7도,,,04/11/2020,,10,QR
3707,드래곤타워 앞,강북구,서울 강북구 번동 386-16도,,,04/11/2020,,10,QR
3711,월계2교 교차로,강북구,서울 강북구 번동 259도,,,04/11/2020,,10,QR
3714,송천센트레빌,강북구,서울 강북구 미아동 461-4도,,,04/11/2020,,10,QR
1702,녹천역 1번출구 앞,도봉구,서울특별시 도봉구 덕릉로 376,37.646172,127.05056,08/05/2017,10,,LCD
1703,도봉산광역환승센터앞,도봉구,서울특별시 도봉구 도봉로 955,37.68972,127.045197,11/05/2017,15,,LCD
1705,도봉구청 정문앞,도봉구,서울특별시 도봉구 마들로 656,37.669224,127.046516,08/05/2017,8,,LCD
1706,기업은행 앞,도봉구,서울특별시 도봉구 도봉로 683,37.665665,127.042671,27/06/2017,10,,LCD
1707,도봉구민회관,도봉구,서울특별시 도봉구 도봉로 552,37.654461,127.038513,08/05/2017,15,,LCD
1708,보건소사거리(다비치안경창동점),도봉구,서울특별시 도봉구 해등로 150,37.65683,127.039848,11/05/2017,8,,LCD
1709,쌍문역4번출구 주변,도봉구,서울특별시 도봉구 도봉로 지하 486-1,37.650127,127.035347,08/05/2017,15,,LCD
1713,쌍문동 이안아파트 앞,도봉구,도봉구 쌍문동 315-488,,,14/08/2020,10,,LCD
1714,도봉문화정보도서관 삼거리,도봉구,서울특별시 도봉구 덕릉로 315,37.64463,127.044609,01/11/2017,10,,LCD
1715,서울특별시교육청도봉도서관,도봉구,서울특별시 도봉구 삼양로556,37.653179,127.012787,01/11/2017,20,,LCD
1716,하나로마트 창동점,도봉구,서울특별시 도봉구 마들로11길 20,37.654202,127.050728,01/11/2017,10,,LCD
1717,시립창동운동장 입구,도봉구,서울특별시 도봉구 창동 1-24,37.655708,127.050102,01/11/2017,15,,LCD
1719,신도봉사거리 버스정류장,도봉구,서울특별시  도봉구 도봉로 771,37.673283,127.043991,01/11/2017,10,,LCD
1720,도봉구청 옆(중랑천변),도봉구,서울특별시 도봉구 마들로 656,37.668671,127.047981,01/11/2017,27,,LCD
1721,창동역 2번출구,도봉구,서울특별시 창동 74-2 ,37.653015,127.046997,01/11/2017,12,,LCD
1722,창동청소년수련관,도봉구,서울특별시 도봉구 노해로69길 132,37.657799,127.050049,28/11/2017,15,,LCD
1723,방학동학마을도서관,도봉구,서울특별시 도봉구 시루봉로 128,37.662079,127.027718,28/11/2017,10,,LCD
1725,창1동주민센터,도봉구,서울특별시 도봉구 해등로 46,37.647503,127.043312,28/11/2017,10,,LCD
1726,삼익세라믹아파트교차로,도봉구,서울특별시 도봉구 해등로 189,37.658588,127.03521,28/11/2017,8,,LCD
1727,서울도봉초등학교인근,도봉구,서울특별시 도봉구 도봉로173길 96,37.678677,127.040764,28/11/2017,15,,LCD
1728,서울북부지방법원,도봉구,도봉구 도봉동 626-154,37.677666,127.046242,02/07/2018,15,,LCD
1729,파리바게트앞,도봉구,도봉구 도봉동 637-103,37.68401,127.045792,27/10/2018,10,,LCD
1730,도봉산역 교차로 앞,도봉구,도봉구 도봉동 637-2,37.687592,127.045502,27/10/2018,10,,LCD
1731,도봉고등학교 맞은편,도봉구,도봉구 도봉동 282-275,37.6875,127.042557,02/11/2018,15,,LCD
1732,우리은행 앞,도봉구,도봉구 방학동726-40,37.667599,127.042999,27/10/2018,10,,LCD
1733,방학사거리 (봄마당 앞),도봉구,도봉구 방학동 726-149,37.662979,127.041939,27/10/2018,12,,LCD
1734,쌍문현대1차아파트 108동 앞,도봉구,도봉구 쌍문동 59-1,37.65815,127.032669,27/10/2018,10,,LCD
1735,"도봉역 1,2번 출구사이 건너편",도봉구,도봉구 도봉동 637-107,37.679119,127.044983,27/10/2018,13,,LCD
1736,버스정류장 앞,도봉구,도봉구 창동 703-2,37.652241,127.037064,27/10/2018,12,,LCD
1737,하나은행 (창동점),도봉구,도봉구 창동 703-18,37.639702,127.038834,27/10/2018,8,,LCD
1738,창동주공17단지 상가앞,도봉구,도봉구 창동 35-1,37.646309,127.052742,14/12/2018,10,,LCD
1741,제일강산수산입구,도봉구,도봉구 창동 703-9,37.645199,127.032982,27/10/2018,15,,LCD
1742,북한산 코오롱 하늘채,도봉구,도봉구 쌍문동 416-13,37.648891,127.023018,14/12/2018,10,,LCD
1743,창동19단지아파트 관리사무소앞,도봉구,서울시 도봉구 창4동33번지,37.650391,127.052193,17/03/2020,,10,QR
1744,KT방학지사 앞,도봉구,도봉구 방학동 726-92,37.665272,127.043144,21/03/2020,,15,QR
1746, 다이소방학점 앞,도봉구, 도봉구 방학동 726-65,37.666233,127.04332,21/03/2020,,10,QR
1748, 피자헛 앞(도봉병원 옆),도봉구, 도봉구 방학동 726-17,37.668983,127.043762,21/03/2020,,7,QR
1749, ESA아파트 상가 앞,도봉구, 도봉구 방학동 726-73,37.666271,127.04599,21/03/2020,,10,QR
1750, 창포원 남쪽 입구,도봉구, 도봉구 도봉동 22-25,37.688267,127.048897,23/03/2020,,12,QR
1751, 창원초등학교 교차로,도봉구, 도봉구 창동 315,37.652123,127.041702,23/03/2020,,15,QR
1752, 창동 주공 4단지 입구 옆,도봉구, 도봉구 창동 34,37.645481,127.048576,17/03/2020,,10,QR
1754, 창동시장입구 사거리,도봉구, 도봉구 쌍문동 83-7,37.646896,127.033432,17/03/2020,,10,QR
1756,서울북부광역등기국,도봉구,서울시 도봉구 노해로 325,37.651447,127.044708,17/03/2020,,10,QR
1757,솔밭공원역 1번출구 앞,도봉구,삼양로590,37.655685,127.013382,25/03/2020,,10,QR
1758,북서울교회 버스정류소 앞,도봉구,삼양로606,37.65728,127.013756,25/03/2020,,10,QR
1759,서울북부지방법원 앞,도봉구,마들로749,37.677219,127.048637,18/03/2020,,10,QR
1761,방학중학교 앞,도봉구,시루봉로188,37.665623,127.03109,21/03/2020,,10,QR
1762,북한산 한신휴플러스APT앞,도봉구,도봉로136가길73,37.655338,127.042419,18/03/2020,,30,QR
1765,쌍문역 1번 출구(양산부인과 빌딩),도봉구,도봉로496,37.64967,127.035614,18/03/2020,,10,QR
1767,태양중앙교회 앞,도봉구,방학로172,37.66251,127.033279,21/03/2020,,10,QR
1768,신동아타워 버스정류소,도봉구,방학로210,37.662052,127.028755,21/03/2020,,8,QR
1770,도봉한신아파트 주변,도봉구,도봉구 도봉동 646-1,,,30/07/2020,,15,QR
1771,성원APT버스정류소,도봉구,시루봉로6길86,37.657967,127.03009,18/03/2020,,15,QR
1772,시립도봉노인복지관 버스정류소,도봉구,해등로190,37.658051,127.035759,23/03/2020,,10,QR
1774,반석교회(쌍문동),도봉구,노해로239,37.651348,127.034729,17/03/2020,,8,QR
1775,신원리베르텔 앞,도봉구,노해로341(연안식당 창동점 앞),37.651287,127.045548,17/03/2020,,15,QR
4076,진영상운 앞 중랑천 변,도봉구,도봉구 마들로14길 25-9,,,23/12/2020,,10,QR
1601,석계역 문화광장 내 자전거 보관소,노원구,서울특별시 노원구 화랑로 331,37.615299,127.064468,08/05/2017,20,,LCD
1602,광운대역 앞,노원구,서울특별시 노원구 석계로 98-2,37.622662,127.061897,27/06/2017,15,,LCD
1605,헬스케어,노원구,서울특별시 노원구 월계로 378,37.631622,127.061615,22/06/2017,10,,LCD
1606,태릉입구역 3번출구,노원구,서울특별시 노원구 동일로 지하 992-1,37.619171,127.074928,08/05/2017,10,,LCD
1608,공릉역 1번 출구 앞,노원구,서울특별시 노원구 동일로 지하 1074,37.626614,127.072754,26/05/2017,10,,LCD
1610,화랑대역 2번출구 앞,노원구,서울특별시 노원구 화랑로 지하 510,37.620369,127.083641,08/05/2017,20,,LCD
1611,과기대 입구(우),노원구,서울특별시 노원구 공릉로 232,37.62994,127.076553,08/05/2017,20,,LCD
1616,하계2동 공항버스정류장 옆,노원구,서울특별시 노원구 동일로 지하 1196,37.635109,127.068329,08/05/2017,10,,LCD
1617,하계동 중평어린이공원 앞,노원구,서울특별시 노원구 섬밭로 241,37.63715,127.063271,08/05/2017,20,,LCD
1619,중계동 하나프라자빌딩 앞(중1-1),노원구,서울특별시 노원구 한글비석로 235,37.649021,127.076408,26/05/2017,10,,LCD
1620,중계동 노원구민체육센터 옆(중1-2),노원구,서울특별시 노원구 노원로22길 1,37.648209,127.070221,22/06/2017,10,,LCD
1625,상계역(4번출구),노원구,서울특별시 노원구 상계로 182,37.66,127.072968,27/06/2017,20,,LCD
1627,수락산역 4번출구,노원구,서울특별시 노원구 동일로 지하 1662,37.676941,127.055099,31/12/2020,,12,QR
1628,노일초등학교 앞,노원구,서울특별시 노원구 동일로 1652,37.673618,127.055252,22/06/2017,10,,LCD
1630,수연빌딩 앞,노원구,서울특별시 노원구 동일로 지하 1662,37.67625,127.055504,02/09/2020,,10,QR
1634,당고개공원 대여소,노원구,서울특별시 노원구 상계로 283,37.669079,127.077591,08/05/2017,15,,LCD
1635,상계3.4동 주민센터 대여소,노원구,서울특별시 노원구 덕릉로131길 8,37.67271,127.08316,08/05/2017,11,,LCD
1636,백병원 사거리 농협은행 앞,노원구,서울특별시 노원구 동일로 1351,37.649212,127.061768,08/05/2017,10,,LCD
1637,KT 노원점 건물 앞,노원구,서울특별시 노원구 노해로 489,37.654701,127.0634,08/05/2017,15,,LCD
1639,희성오피앙,노원구,서울특별시 노원구 동일로 1701,37.680313,127.055069,08/05/2017,10,,LCD
1640,한내근린공원 북측,노원구,서울특별시 노원구 마들로 86,37.623863,127.068489,31/08/2017,,9,QR
1641,한내근린공원 남측,노원구,서울특별시 노원구 마들로 86,37.621555,127.069511,30/08/2017,15,,LCD
1642,서울여대 남문,노원구,서울특별시 노원구 화랑로51길 38,37.625435,127.088493,23/08/2017,7,,LCD
1643,태릉입구역 8번출구,노원구,서울특별시 노원구 공릉동 687-6,37.617367,127.075211,01/11/2017,10,,LCD
1646,삼육대 입구,노원구,서울특별시 노원구 공릉동 26-43,37.638489,127.107903,01/11/2017,20,,LCD
1650,중계근린공원내,노원구,서울특별시 노원구 중계동 506-3,37.63958,127.065102,01/11/2017,20,,LCD
1651,맥도날드 상계점 앞,노원구,서울특별시 노원구 상계동 1118-9,37.672375,127.055992,01/11/2017,20,,LCD
1652,파르코 앞,노원구,서울특별시 노원구 상계동 1263,37.68,127.05558,01/11/2017,10,,LCD
1653,노원역1번출구,노원구,서울특별시 노원구 상계동 335-4,37.6562,127.063622,01/11/2017,10,,LCD
1654,당고개입구 오거리,노원구,서울특별시 노원구 상계동 172-2,37.663792,127.075447,01/11/2017,15,,LCD
1655,공릉1단지아파트,노원구,서울특별시 동일로 1127,37.631111,127.07016,01/11/2017,15,,LCD
1656,중앙하이츠 아파트 입구,노원구,서울특별시 노원구 노원로 428,37.654999,127.067436,01/11/2017,10,,LCD
1657,노원구청,노원구,서울특별시 노원구 노해로 437 ,37.654049,127.057327,01/11/2017,20,,LCD
1659,중계동 을지중학교,노원구,서울특별시 노원구 중계동 370,37.65033,127.071602,01/11/2017,10,,LCD
1660,서울시립과학관,노원구,서울특별시 노원구 하계동 266,37.642071,127.076622,01/11/2017,8,,LCD
1661,당현천근린공원,노원구,서울특별시 노원구 동일로 1342,37.649639,127.065605,28/11/2017,10,,LCD
1662,노원역7번출구,노원구,서울특별시 노원구 노해로 467,37.654114,127.059151,28/11/2017,15,,LCD
1663,동해문화예술관앞,노원구,서울특별시 노원구 화랑로 429,37.619381,127.057854,28/11/2017,20,,LCD
1664,노해근린공원내,노원구,서울특별시 노원구 노원로22길 1,37.649361,127.070442,28/11/2017,10,,LCD
1665,양지근린공원앞,노원구,서울특별시 노원구 한글비석로 227,37.647335,127.076424,28/11/2017,10,,LCD
1666,노원소방서인근,노원구,서울특별시 노원구 노원로26길 111,37.655781,127.071777,28/11/2017,10,,LCD
1667,중계중학교,노원구,서울특별시 노원구 덕릉로76길 23,37.654499,127.074387,28/11/2017,10,,LCD
1668,중계역 6번출구,노원구,서울특별시 노원구 동일로 지하 1308-1,37.645508,127.063255,28/11/2017,10,,LCD
1669,중계역 3번출구,노원구,서울특별시 노원구 동일로 지하 1308-1,37.643757,127.064987,28/11/2017,9,,LCD
1670,노원경찰서교차로,노원구,서울특별시 노원구 노원로 283,37.64341,127.071838,28/11/2017,15,,LCD
1671,인덕대학교,노원구,서울특별시 노원구 초안산로 12,37.629349,127.054825,28/11/2017,15,,LCD
1672,상계동수락리버시티,노원구,서울특별시 노원구 누원로 18,37.688599,127.053406,28/11/2017,15,,LCD
1673,노원역 5번출구,노원구,서울특별시 노원구 동일로 1404,37.653976,127.060974,28/11/2017,16,,LCD
1674,서울북부고용센터앞,노원구,서울특별시 노원구 노해로 450,37.653549,127.058083,28/11/2017,15,,LCD
1675,월계문화체육센터,노원구,서울특별시 노원구 월계로 280,37.626942,127.05513,22/12/2017,14,,LCD
1677,육군사관학교 앞,노원구,서울특별시 노원구 화랑로 570,37.623165,127.0905,22/12/2017,10,,LCD
1678,성서대학교 밀알관,노원구,서울특별시 노원구 동일로214길 32,37.648438,127.064445,26/02/2018,15,,LCD
1679,삼육대 도서관,노원구,서울특별시 노원구 화랑로 815,37.64283,127.106667,26/02/2018,15,,LCD
1680,삼육대 제3과학관,노원구,서울특별시 노원구 화랑로 653,37.642654,127.108383,26/02/2018,10,,LCD
1681,현대6차 아파트,노원구,서울특별시 노원구 중계로8길 20,37.645802,127.08226,15/03/2018,12,,LCD
1682,중계종합사회복지관 교차로,노원구,서울특별시 노원구 덕릉로 662,37.656799,127.077606,15/03/2018,13,,LCD
1683,노원문화예술회관,노원구,중계동 391-1 ,37.650459,127.080887,27/10/2018,10,,LCD
1684,태릉입구역 5번출구,노원구,동일로 986앞,37.61832,127.07563,27/10/2018,20,,LCD
1685,불암고등학교 앞 횡단보도,노원구,중계로 155,37.64819,127.080482,27/10/2018,8,,LCD
1686,온수골사거리(스타벅스앞),노원구,노원구 동일로227길 85,37.66114,127.058052,02/11/2018,10,,LCD
1688,마들역 7번출구,노원구,노원구 동일로 1530-1,37.665661,127.057297,02/11/2018,9,,LCD
1689,마들역 3번출구,노원구,노원구 상계동 650,37.665249,127.057892,02/11/2018,10,,LCD
1690,도봉운전면허시험장,노원구,노원구 상계동 694-1,37.65773,127.059311,02/11/2018,10,,LCD
1691,노원정보도서관,노원구,노원구 상계동 433-4,37.660709,127.065331,02/11/2018,10,,LCD
1692,온곡초교 교차로,노원구,노원구 상계동 456-23,37.664188,127.06601,14/12/2018,10,,LCD
1693,원자력 병원,노원구,노원구 노원로 75,37.628189,127.082108,29/03/2019,15,,LCD
